,iox::measurement,time,altitude,avg_speed,car,class,distance,event,event_hours,latitude,longitude,messengerId,shortname,speed,team,teamnum
5368,telemetry,2025-08-24 08:46:05,245.0,79.03300038020721,Sune,Challenger,632.2640030416577,BWSC2025,8.0,-16.68011,133.41254,0-3111495,JUST,-0.1030596477015614,46,46
5369,telemetry,2025-08-24 08:46:08,200.0,25.65995941683511,Sun Sprite,Challenger,230.939634751516,BWSC2025,9.0,-13.8698,131.84207,0-3111503,SASVA,99.91772959215695,42,42
5370,telemetry,2025-08-24 08:46:47,254.0,79.03860459183673,Silvretta,Challenger,632.3088367346938,BWSC2025,8.0,-16.68059,133.41275,0-3111204,aCentauri,0.079879468563108,85,85
5371,telemetry,2025-08-24 08:47:34,290.0,79.02579802182048,Michigan 2025,Challenger,632.2063841745638,BWSC2025,8.0,-16.67941,133.41286,0-3110836,Michigan,0.02457538538594797,02,2
5372,telemetry,2025-08-24 08:48:35,245.0,79.03277810778042,Sune,Challenger,632.2622248622433,BWSC2025,8.0,-16.68008,133.41257,0-3111495,JUST,-0.04267630594495131,46,46
5373,telemetry,2025-08-24 08:48:37,173.0,26.13846457312976,Sun Sprite,Challenger,235.24618115816784,BWSC2025,9.0,-13.90585,131.85529,0-3111503,SASVA,104.05078566407147,42,42
5374,telemetry,2025-08-24 08:49:45,197.0,62.97113494282141,Yata,Challenger,535.254647013982,BWSC2025,8.5,-15.86055,133.40483,0-3193295,Wakayama,-0.025403390664270786,61,61
5375,telemetry,2025-08-24 08:49:55,236.0,79.02792378774522,Eclipse 12,Challenger,632.2233903019618,BWSC2025,8.0,-16.67979,133.41235,0-3178450,Eclipse,0.01471499420840777,92,92
5376,telemetry,2025-08-24 08:49:57,236.0,51.07538011665645,H6,Challenger,434.1407309915798,BWSC2025,8.5,-15.03929,133.08356,0-3110655,Halmstad,47.02506142085609,23,23
5377,telemetry,2025-08-24 08:50:56,248.0,79.0370892857143,Unlimited 6.0,Challenger,632.2967142857144,BWSC2025,8.0,-16.68048,133.41263,0-3111135,Western Sydney,0.027173609169395957,15,15
5378,telemetry,2025-08-24 08:51:03,164.0,26.59297791284606,Sun Sprite,Challenger,239.33680121561454,BWSC2025,9.0,-13.93141,131.88263,0-3111503,SASVA,100.86460415621998,42,42
5379,telemetry,2025-08-24 08:52:22,233.0,79.02792378774522,Eclipse 12,Challenger,632.2233903019618,BWSC2025,8.0,-16.67979,133.41235,0-3178450,Eclipse,0.0,92,92
5380,telemetry,2025-08-24 08:52:27,227.0,51.47418926622189,H6,Challenger,437.53060876288606,BWSC2025,8.5,-15.06783,133.073,0-3110655,Halmstad,81.35706651135024,23,23
5381,telemetry,2025-08-24 08:52:42,131.0,29.900920001672812,Aagneya,Challenger,269.1082800150553,BWSC2025,9.0,-14.1601,132.0121,0-3192976,AgniRath,1.7890197842275855,28,28
5382,telemetry,2025-08-24 08:53:20,254.0,79.03695153061226,Unlimited 6.0,Challenger,632.295612244898,BWSC2025,8.0,-16.68047,133.41263,0-3111135,Western Sydney,-0.027551020409077864,15,15
5383,telemetry,2025-08-24 08:53:32,149.0,27.05037483033225,Sun Sprite,Challenger,243.45337347299025,BWSC2025,9.0,-13.96167,131.90424,0-3111503,SASVA,99.46080621847348,42,42
5384,telemetry,2025-08-24 08:55:00,233.0,79.02796586400699,Eclipse 12,Challenger,632.2237269120559,BWSC2025,8.0,-16.67981,133.41231,0-3178450,Eclipse,0.0076695970809724495,92,92
5385,telemetry,2025-08-24 08:55:09,113.0,30.28292069392824,Aagneya,Challenger,272.54628624535417,BWSC2025,9.0,-14.18254,132.03333,0-3192976,AgniRath,84.19607094609472,28,28
5386,telemetry,2025-08-24 08:55:20,170.0,50.78060111394902,Emilia 5,Cruiser,431.63510946856667,BWSC2025,8.5,-15.01685,133.08565,0-4480060,Onda Solare,0.003495103114027824,59,59
5387,telemetry,2025-08-24 08:55:50,251.0,79.03750255102045,Unlimited 6.0,Challenger,632.3000204081636,BWSC2025,8.0,-16.68051,133.4126,0-3111135,Western Sydney,0.10579591837358748,15,15
5388,telemetry,2025-08-24 08:56:02,161.0,27.50691767093796,Sun Sprite,Challenger,247.56225903844162,BWSC2025,9.0,-13.99252,131.92522,0-3111503,SASVA,98.61325357083297,42,42
5389,telemetry,2025-08-24 08:56:22,200.0,46.36681760790799,Lumen III,Challenger,394.11794966721794,BWSC2025,8.5,-14.77385,132.87865,0-3109318,AUSRT,73.25100967401893,09,9
5390,telemetry,2025-08-24 08:57:16,179.0,50.780342760477595,Emilia 5,Cruiser,431.6329134640596,BWSC2025,8.5,-15.01683,133.08565,0-4480060,Onda Solare,-0.06815186401295564,59,59
5391,telemetry,2025-08-24 08:57:20,242.0,79.02855950517963,Eclipse 12,Challenger,632.228476041437,BWSC2025,8.0,-16.67984,133.41235,0-3178450,Eclipse,0.12212046980071786,92,92
5392,telemetry,2025-08-24 08:57:38,119.0,30.385809409921094,Aagneya,Challenger,273.47228468928984,BWSC2025,9.0,-14.18994,132.03717,0-3192976,AgniRath,22.373116766230915,28,28
5393,telemetry,2025-08-24 08:58:34,143.0,27.997529322493296,Sun Sprite,Challenger,251.97776390243968,BWSC2025,9.0,-14.02936,131.94093,0-3111503,SASVA,104.57774677890123,42,42
5394,telemetry,2025-08-24 08:58:51,194.0,46.85410289624958,Lumen III,Challenger,398.25987461812144,BWSC2025,8.5,-14.78827,132.91232,0-3109318,AUSRT,100.07335451847385,09,9
5395,telemetry,2025-08-24 08:59:47,170.0,50.780666805344055,Emilia 5,Cruiser,431.63566784542445,BWSC2025,8.5,-15.01685,133.08569,0-4480060,Onda Solare,0.06566737028820262,59,59
5396,telemetry,2025-08-24 09:00:07,137.0,30.74203076002394,Aagneya,Challenger,276.67827684021546,BWSC2025,9.0,-14.2188,132.03983,0-3192976,AgniRath,77.4602130424983,28,28
5397,telemetry,2025-08-24 09:00:14,236.0,91.13337984100737,Nuna 13,Challenger,729.067038728059,BWSC2025,8.0,-17.52309,133.52486,0-3178452,Brunel,-0.0031225768339663566,03,3
5398,telemetry,2025-08-24 09:00:46,257.0,79.04053316326532,Unlimited 6.0,Challenger,632.3242653061226,BWSC2025,8.0,-16.68073,133.41328,0-3111135,Western Sydney,0.29487038058201087,15,15
5399,telemetry,2025-08-24 09:01:02,158.0,28.420001776369745,Sun Sprite,Challenger,255.78001598732772,BWSC2025,9.0,-14.05438,131.96423,0-3111503,SASVA,92.487212875655,42,42
5400,telemetry,2025-08-24 09:01:14,242.0,82.37734009042403,COVESTRO ÆTHON,Challenger,659.0187207233922,BWSC2025,8.0,-16.92009,133.42232,0-3190546,Sonnenwagen,-0.1709788293469907,07,7
5401,telemetry,2025-08-24 09:01:19,170.0,46.97766625196012,Lumen III,Challenger,399.31016314166106,BWSC2025,8.5,-14.79591,132.91811,0-3109318,AUSRT,25.547558680693474,09,9
5402,telemetry,2025-08-24 09:01:24,245.0,81.0844816456247,NMS-1,Challenger,648.6758531649976,BWSC2025,8.0,-16.82681,133.42831,0-3110817,Neumann,-0.002681948558119936,48,48
5403,telemetry,2025-08-24 09:01:57,212.0,58.3380383447197,EV4-B,Challenger,495.87332593011746,BWSC2025,8.5,-15.57274,133.21556,0-3190140,Solis,0.08653535692447066,99,99
5404,telemetry,2025-08-24 09:02:17,173.0,50.78060111394902,Emilia 5,Cruiser,431.63510946856667,BWSC2025,8.5,-15.01685,133.08565,0-4480060,Onda Solare,-0.013401044586771604,59,59
5405,telemetry,2025-08-24 09:02:28,257.0,53.06732062167845,H6,Challenger,451.07222528426684,BWSC2025,8.5,-15.18607,133.09822,0-3110655,Halmstad,81.1145082811494,23,23
5406,telemetry,2025-08-24 09:02:39,152.0,31.02481515342434,Aagneya,Challenger,279.22333638081903,BWSC2025,9.0,-14.23985,132.0472,0-3192976,AgniRath,60.277725961663606,28,28
5407,telemetry,2025-08-24 09:02:43,227.0,91.1344913407537,Nuna 13,Challenger,729.0759307260296,BWSC2025,8.0,-17.52292,133.52531,0-3178452,Brunel,0.2148402194247651,03,3
5408,telemetry,2025-08-24 09:02:44,227.0,88.6651867078064,INFINITE APOLLO,Challenger,709.3214936624512,BWSC2025,8.0,-17.36642,133.43776,0-3111210,Innoptus,-0.008885859869760156,08,8
5409,telemetry,2025-08-24 09:03:26,263.0,79.03626275510209,Silvretta,Challenger,632.2901020408167,BWSC2025,8.0,-16.68042,133.41386,0-3111204,aCentauri,-0.06751241036810726,85,85
5410,telemetry,2025-08-24 09:03:29,146.0,28.887871355787127,Sun Sprite,Challenger,259.99084220208414,BWSC2025,9.0,-14.08357,131.98869,0-3111503,SASVA,103.12227464709608,42,42
5411,telemetry,2025-08-24 09:03:44,170.0,47.518211479395106,Lumen III,Challenger,403.9047975748584,BWSC2025,8.5,-14.82489,132.94762,0-3109318,AUSRT,114.07368247938157,09,9
5412,telemetry,2025-08-24 09:03:47,251.0,82.37799944411513,COVESTRO ÆTHON,Challenger,659.0239955529211,BWSC2025,8.0,-16.92014,133.42236,0-3190546,Sonnenwagen,0.12411363597279619,07,7
5413,telemetry,2025-08-24 09:03:54,251.0,81.0844816456247,NMS-1,Challenger,648.6758531649976,BWSC2025,8.0,-16.82681,133.42831,0-3110817,Neumann,0.0,48,48
5414,telemetry,2025-08-24 09:03:54,242.0,79.04094642857143,Unlimited 6.0,Challenger,632.3275714285714,BWSC2025,8.0,-16.68076,133.41328,0-3111135,Western Sydney,0.06330872774416538,15,15
5415,telemetry,2025-08-24 09:04:26,200.0,58.34367417144847,EV4-B,Challenger,495.921230457312,BWSC2025,8.5,-15.57339,133.21524,0-3190140,Solis,1.157424818122931,99,99
5416,telemetry,2025-08-24 09:05:05,170.0,31.37218127334468,Aagneya,Challenger,282.3496314601021,BWSC2025,9.0,-14.26122,132.06598,0-3192976,AgniRath,77.08672798232223,28,28
5417,telemetry,2025-08-24 09:05:09,233.0,91.13383941447768,Nuna 13,Challenger,729.0707153158214,BWSC2025,8.0,-17.5229,133.52525,0-3178452,Brunel,-0.12859915581778808,03,3
5418,telemetry,2025-08-24 09:05:14,230.0,88.6650486368258,INFINITE APOLLO,Challenger,709.3203890946064,BWSC2025,8.0,-17.36641,133.43776,0-3111210,Innoptus,-0.02650962827465264,08,8
5419,telemetry,2025-08-24 09:05:44,242.0,79.04108418367346,Unlimited 6.0,Challenger,632.3286734693877,BWSC2025,8.0,-16.68077,133.41328,0-3111135,Western Sydney,0.036066790349981274,15,15
5420,telemetry,2025-08-24 09:05:55,260.0,79.0366760204082,Silvretta,Challenger,632.2934081632656,BWSC2025,8.0,-16.68045,133.41397,0-3111204,aCentauri,0.079879468563108,85,85
5421,telemetry,2025-08-24 09:05:58,161.0,29.3504301540593,Sun Sprite,Challenger,264.1538713865337,BWSC2025,9.0,-14.12,131.99251,0-3111503,SASVA,100.58325546321075,42,42
5422,telemetry,2025-08-24 09:06:13,239.0,82.37772431811455,COVESTRO ÆTHON,Challenger,659.0217945449164,BWSC2025,8.0,-16.92012,133.42236,0-3190546,Sonnenwagen,-0.05427143025297308,07,7
5423,telemetry,2025-08-24 09:06:19,182.0,48.11103968435895,Lumen III,Challenger,408.9438373170511,BWSC2025,8.5,-14.85194,132.98358,0-3109318,AUSRT,117.03576175415301,09,9
5424,telemetry,2025-08-24 09:06:22,245.0,81.085195465825,NMS-1,Challenger,648.6815637266,BWSC2025,8.0,-16.82686,133.42828,0-3110817,Neumann,0.1389055524887103,48,48
5425,telemetry,2025-08-24 09:06:51,212.0,58.345479139225915,EV4-B,Challenger,495.93657268342025,BWSC2025,8.5,-15.57343,133.21547,0-3190140,Solis,0.38091044130851515,99,99
5426,telemetry,2025-08-24 09:07:34,182.0,31.754407819104884,Aagneya,Challenger,285.78967037194394,BWSC2025,9.0,-14.29041,132.07643,0-3192976,AgniRath,83.11503411161489,28,28
5427,telemetry,2025-08-24 09:07:39,230.0,91.1337213536238,Nuna 13,Challenger,729.0697708289904,BWSC2025,8.0,-17.52289,133.52525,0-3178452,Brunel,-0.022667683944746386,03,3
5428,telemetry,2025-08-24 09:07:43,233.0,88.66502689336428,INFINITE APOLLO,Challenger,709.3202151469143,BWSC2025,8.0,-17.36641,133.43773,0-3111210,Innoptus,-0.0042027630314006095,08,8
5429,telemetry,2025-08-24 09:08:27,149.0,29.643690721649484,Sun Sprite,Challenger,266.79321649484535,BWSC2025,9.0,-14.14227,132.00089,0-3111503,SASVA,63.76941201289913,42,42
5430,telemetry,2025-08-24 09:08:28,257.0,79.03777806122451,Silvretta,Challenger,632.3022244897961,BWSC2025,8.0,-16.68053,133.41422,0-3111204,aCentauri,0.20744297718973778,85,85
5431,telemetry,2025-08-24 09:08:42,245.0,82.37799944411513,COVESTRO ÆTHON,Challenger,659.0239955529211,BWSC2025,8.0,-16.92014,133.42236,0-3190546,Sonnenwagen,0.05317871689217496,07,7
5432,telemetry,2025-08-24 09:08:50,245.0,70.33495919191846,Cygnus,Challenger,597.8471531313069,BWSC2025,8.5,-16.39392,133.37943,0-3111203,Kogakuin,-0.008003691966722125,88,88
5433,telemetry,2025-08-24 09:08:51,236.0,81.08441323247713,NMS-1,Challenger,648.6753058598171,BWSC2025,8.0,-16.8268,133.42822,0-3110817,Neumann,-0.15119678133188372,48,48
5434,telemetry,2025-08-24 09:09:24,188.0,58.34529641616712,EV4-B,Challenger,495.93501953742054,BWSC2025,8.5,-15.57349,133.21532,0-3190140,Solis,-0.036544611757830456,99,99
5435,telemetry,2025-08-24 09:10:06,209.0,32.10609663914862,Aagneya,Challenger,288.9548697523376,BWSC2025,9.0,-14.30841,132.09872,0-3192976,AgniRath,74.96524848300704,28,28
5436,telemetry,2025-08-24 09:10:12,227.0,88.66473625576221,INFINITE APOLLO,Challenger,709.3178900460977,BWSC2025,8.0,-17.36639,133.43771,0-3111210,Innoptus,-0.05617693248209037,08,8
5437,telemetry,2025-08-24 09:10:59,149.0,29.643446735395205,Sun Sprite,Challenger,266.79102061855684,BWSC2025,9.0,-14.14224,132.0009,0-3111503,SASVA,-0.05200759630682976,42,42
5438,telemetry,2025-08-24 09:11:19,260.0,70.33457286182836,Cygnus,Challenger,597.843869325541,BWSC2025,8.5,-16.39389,133.37943,0-3111203,Kogakuin,-0.07934027353654748,88,88
5439,telemetry,2025-08-24 09:11:42,242.0,54.48811492621999,H6,Challenger,463.1489768728699,BWSC2025,8.5,-15.28836,133.13509,0-3110655,Halmstad,78.47708613532693,23,23
5440,telemetry,2025-08-24 09:11:53,188.0,58.34518342190793,EV4-B,Challenger,495.9340590862174,BWSC2025,8.5,-15.57346,133.21536,0-3190140,Solis,-0.023205532424554077,99,99
5441,telemetry,2025-08-24 09:13:27,134.0,29.86729086678548,Sun Sprite,Challenger,268.80561780106933,BWSC2025,9.0,-14.15778,132.01062,0-3111503,SASVA,49.003715250303785,42,42
5442,telemetry,2025-08-24 09:13:39,233.0,65.82804897671737,Arvaker,Challenger,559.5384163020976,BWSC2025,8.5,-16.06232,133.42789,0-3110767,Chalmers,-0.00817082272777492,51,51
5443,telemetry,2025-08-24 09:13:48,254.0,70.33448145562406,Cygnus,Challenger,597.8430923728044,BWSC2025,8.5,-16.39388,133.37941,0-3111203,Kogakuin,-0.018772012427939595,88,88
5444,telemetry,2025-08-24 09:14:38,221.0,79.04466581632654,Sune,Challenger,632.3573265306123,BWSC2025,8.0,-16.68103,133.41306,0-3111495,JUST,0.219044149794268,46,46
5445,telemetry,2025-08-24 09:15:01,173.0,32.64586601207942,Aagneya,Challenger,293.8127941087148,BWSC2025,9.0,-14.34119,132.12793,0-3192976,AgniRath,59.28314468799326,28,28
5446,telemetry,2025-08-24 09:15:56,110.0,30.317995387139792,Sun Sprite,Challenger,272.86195848425814,BWSC2025,9.0,-14.18486,132.03502,0-3111503,SASVA,98.00554670791749,42,42
5447,telemetry,2025-08-24 09:16:08,224.0,65.82811900177167,Arvaker,Challenger,559.5390115150592,BWSC2025,8.5,-16.06232,133.4279,0-3110767,Chalmers,0.014380984306406743,51,51
5448,telemetry,2025-08-24 09:16:16,206.0,49.50110219223605,Lumen III,Challenger,420.7593686340064,BWSC2025,8.5,-14.91975,133.06761,0-3109318,AUSRT,71.24943507711765,09,9
5449,telemetry,2025-08-24 09:16:20,269.0,70.33308157718005,Cygnus,Challenger,597.8311934060305,BWSC2025,8.5,-16.39378,133.37947,0-3111203,Kogakuin,-0.2818176341203358,88,88
5450,telemetry,2025-08-24 09:17:06,245.0,79.04356377551021,Sune,Challenger,632.3485102040817,BWSC2025,8.0,-16.68095,133.41307,0-3111495,JUST,-0.21445118588134562,46,46
5451,telemetry,2025-08-24 09:17:30,170.0,32.80913156065507,Aagneya,Challenger,295.28218404589563,BWSC2025,9.0,-14.35063,132.13737,0-3192976,AgniRath,35.502038750677904,28,28
5452,telemetry,2025-08-24 09:18:36,209.0,65.82759691842362,Arvaker,Challenger,559.5345738066007,BWSC2025,8.5,-16.06233,133.42781,0-3110767,Chalmers,-0.10794425980023063,51,51
5453,telemetry,2025-08-24 09:18:40,251.0,79.03626275510209,Green IV,Challenger,632.2901020408167,BWSC2025,8.0,-16.68042,133.41379,0-3110774,Top Dutch,-0.035050739748940955,06,6
5454,telemetry,2025-08-24 09:18:48,245.0,49.50176835874671,Lumen III,Challenger,420.76503104934704,BWSC2025,8.5,-14.91989,133.06755,0-3109318,AUSRT,0.13410983701476198,09,9
5455,telemetry,2025-08-24 09:20:53,137.0,30.887594826220752,Sun Sprite,Challenger,277.98835343598677,BWSC2025,9.0,-14.23056,132.04108,0-3111503,SASVA,62.13812062701367,42,42
5456,telemetry,2025-08-24 09:21:02,233.0,79.04466581632654,Tokai Challenger,Challenger,632.3573265306123,BWSC2025,8.0,-16.68103,133.41347,0-3109319,Tokai,0.009305219826142627,10,10
5457,telemetry,2025-08-24 09:22:30,137.0,33.54556807763273,Aagneya,Challenger,301.91011269869455,BWSC2025,9.0,-14.39041,132.17743,0-3192976,AgniRath,79.53514383358697,28,28
5458,telemetry,2025-08-24 09:23:21,131.0,30.88747511876101,Sun Sprite,Challenger,277.9872760688491,BWSC2025,9.0,-14.23055,132.04108,0-3111503,SASVA,-0.026206227673011763,42,42
5459,telemetry,2025-08-24 09:23:37,230.0,79.03502295918372,Green IV,Challenger,632.2801836734698,BWSC2025,8.0,-16.68033,133.4138,0-3110774,Top Dutch,-0.1202226345082057,06,6
5460,telemetry,2025-08-24 09:24:47,263.0,69.7893808424594,Cygnus,Challenger,593.2097371609049,BWSC2025,8.5,-16.35205,133.38057,0-3111203,Kogakuin,-32.81507392988602,88,88
5461,telemetry,2025-08-24 09:25:49,170.0,31.24963219513948,Sun Sprite,Challenger,281.2466897562553,BWSC2025,9.0,-14.25298,132.06024,0-3111503,SASVA,79.28303563961047,42,42
5462,telemetry,2025-08-24 09:26:00,230.0,79.04397704081636,Tokai Challenger,Challenger,632.3518163265309,BWSC2025,8.0,-16.68098,133.41342,0-3109319,Tokai,-0.06656622380304779,10,10
5463,telemetry,2025-08-24 09:28:18,173.0,31.721803526143212,Sun Sprite,Challenger,285.4962317352889,BWSC2025,9.0,-14.2881,132.07509,0-3111503,SASVA,102.67349748000665,42,42
5464,telemetry,2025-08-24 09:29:46,236.0,69.21311368373614,Cygnus,Challenger,588.3114663117572,BWSC2025,8.5,-16.3084,133.38582,0-3111203,Kogakuin,-58.97583631080852,88,88
5465,telemetry,2025-08-24 09:29:58,122.0,34.64830556786288,Aagneya,Challenger,311.8347501107659,BWSC2025,9.0,-14.44594,132.24185,0-3192976,AgniRath,79.75155063271642,28,28
5466,telemetry,2025-08-24 09:30:47,176.0,32.20181440758958,Sun Sprite,Challenger,289.8163296683062,BWSC2025,9.0,-14.31458,132.10358,0-3111503,SASVA,104.37820509303495,42,42
5467,telemetry,2025-08-24 09:32:15,233.0,69.21473597687765,Cygnus,Challenger,588.32525580346,BWSC2025,8.5,-16.30835,133.38605,0-3111203,Kogakuin,0.33316892704808204,88,88
5468,telemetry,2025-08-24 09:32:27,116.0,34.90803370869834,Aagneya,Challenger,314.17230337828505,BWSC2025,9.0,-14.46066,132.25726,0-3192976,AgniRath,56.47779706757621,28,28
5469,telemetry,2025-08-24 09:33:15,152.0,32.72267221927506,Sun Sprite,Challenger,294.50404997347556,BWSC2025,9.0,-14.34538,132.13269,0-3111503,SASVA,114.0256290446602,42,42
5470,telemetry,2025-08-24 09:34:56,113.0,34.880145428425664,Aagneya,Challenger,313.92130885583094,BWSC2025,9.0,-14.46042,132.25453,0-3192976,AgniRath,-6.064297186810639,28,28
5471,telemetry,2025-08-24 09:35:07,179.0,58.35286451122062,Sophie 8x,Cruiser,495.9993483453753,BWSC2025,8.5,-15.57413,133.21535,0-3191680,VTC,0.001319060840481991,25,25
5472,telemetry,2025-08-24 09:35:44,149.0,33.24080888372841,Sun Sprite,Challenger,299.1672799535557,BWSC2025,9.0,-14.37474,132.1601,0-3111503,SASVA,112.6686438140166,42,42
5473,telemetry,2025-08-24 09:37:10,230.0,69.2132705445919,Cygnus,Challenger,588.3127996290311,BWSC2025,8.5,-16.30846,133.386,0-3111203,Kogakuin,-0.15200755235204946,88,88
5474,telemetry,2025-08-24 09:37:19,14.0,58.33394157312091,H6,Challenger,495.83850337152774,BWSC2025,8.5,-15.5728,133.21474,0-3110655,Halmstad,76.5662299252883,23,23
5475,telemetry,2025-08-24 09:37:25,119.0,34.87904068770575,Aagneya,Challenger,313.9113661893518,BWSC2025,9.0,-14.4604,132.25443,0-3192976,AgniRath,-0.2402254988253954,28,28
5476,telemetry,2025-08-24 09:37:36,185.0,58.35361598605277,Sophie 8x,Cruiser,496.0057358814486,BWSC2025,8.5,-15.57419,133.21536,0-3191680,VTC,0.15432973062881453,25,25
5477,telemetry,2025-08-24 09:38:03,137.0,49.4845075079693,Lumen III,Challenger,420.618313817739,BWSC2025,8.5,-14.91789,133.06755,0-3109318,AUSRT,-0.4573004621548747,09,9
5478,telemetry,2025-08-24 09:38:12,143.0,33.75366251445804,Sun Sprite,Challenger,303.78296263012237,BWSC2025,9.0,-14.40512,132.18481,0-3111503,SASVA,112.27336240297325,42,42
5479,telemetry,2025-08-24 09:39:55,122.0,34.878882255896876,Aagneya,Challenger,313.9099403030719,BWSC2025,9.0,-14.46034,132.25446,0-3192976,AgniRath,-0.034221270717353036,28,28
5480,telemetry,2025-08-24 09:40:05,182.0,58.35303841316614,Sophie 8x,Cruiser,496.0008265119122,BWSC2025,8.5,-15.57414,133.21536,0-3191680,VTC,-0.11861563980544924,25,25
5481,telemetry,2025-08-24 09:40:41,125.0,34.253830900314554,Sun Sprite,Challenger,308.284478102831,BWSC2025,9.0,-14.42735,132.21518,0-3111503,SASVA,108.76144766275821,42,42
5482,telemetry,2025-08-24 09:42:24,116.0,34.87939180684927,Aagneya,Challenger,313.91452626164346,BWSC2025,9.0,-14.46037,132.25449,0-3192976,AgniRath,0.11080168360834268,28,28
5483,telemetry,2025-08-24 09:42:39,-103.0,58.35326944232079,Sophie 8x,Cruiser,496.0027902597267,BWSC2025,8.5,-15.57416,133.21536,0-3191680,VTC,0.04590579306623467,25,25
5484,telemetry,2025-08-24 09:43:11,110.0,34.692171605338295,Sun Sprite,Challenger,312.22954444804463,BWSC2025,9.0,-14.4487,132.24417,0-3111503,SASVA,94.68159228512786,42,42
5485,telemetry,2025-08-24 09:43:59,203.0,65.82759691842362,Arvaker,Challenger,559.5345738066007,BWSC2025,8.5,-16.06233,133.42781,0-3110767,Chalmers,0.0,51,51
5486,telemetry,2025-08-24 09:44:51,-103.0,59.432295214202114,H6,Challenger,505.17450932071796,BWSC2025,8.5,-15.64035,133.26553,0-3110655,Halmstad,74.35756950682479,23,23
5487,telemetry,2025-08-24 09:45:43,110.0,34.94676446653515,Sun Sprite,Challenger,314.52088019881637,BWSC2025,9.0,-14.46265,132.25977,0-3111503,SASVA,54.26847830775165,42,42
5488,telemetry,2025-08-24 09:46:28,200.0,65.82759691842362,Arvaker,Challenger,559.5345738066007,BWSC2025,8.5,-16.06233,133.42781,0-3110767,Chalmers,0.0,51,51
